winner,loser,who_won,score
Aaron Harang,Martin Prado,pitcher,2
Aaron Harang,Matt Holliday,pitcher,10
Aaron Harang,Matt Kemp,pitcher,2
Aaron Harang,Melvin Mora,pitcher,1
Aaron Harang,Michael Bourn,pitcher,3
Aaron Harang,Michael Saunders,pitcher,7
Aaron Harang,Miguel Olivo,pitcher,1
Aaron Harang,Mike Carp,pitcher,1
Aaron Harang,Mike Fontenot,pitcher,2
Aaron Harang,Mike Redmond,pitcher,6
Aaron Harang,Milton Bradley,pitcher,8
Aaron Harang,Nate Mclouth,pitcher,6
Aaron Harang,Nick Stavinoha,pitcher,6
Aaron Harang,Nyjer Morgan,pitcher,7
Aaron Harang,Pablo Sandoval,pitcher,3
Aaron Harang,Pat Burrell,pitcher,1
Aaron Harang,Prince Fielder,pitcher,8
Aaron Harang,Rafael Furcal,pitcher,1
Aaron Harang,Randy Wolf,pitcher,7
Aaron Harang,Raul Ibanez,pitcher,8
Aaron Harang,Rickie Weeks,pitcher,7
Aaron Harang,Roger Bernadina,pitcher,1
Aaron Harang,Roy Halladay,pitcher,3
Aaron Harang,Russell Branyan,pitcher,2
Aaron Harang,Russell Martin,pitcher,4
Aaron Harang,Ryan Braun,pitcher,2
Aaron Harang,Ryan Church,pitcher,4
Aaron Harang,Ryan Doumit,pitcher,1
Aaron Harang,Ryan Howard,pitcher,7
Aaron Harang,Ryan Ludwick,pitcher,9
Aaron Harang,Ryan Theriot,pitcher,14
Aaron Harang,Ryan Zimmerman,pitcher,3
Aaron Harang,Seth Smith,pitcher,1
Aaron Harang,Shane Victorino,pitcher,2
Aaron Harang,Shin-soo Choo,pitcher,2
Aaron Harang,Skip Schumaker,pitcher,17
Aaron Harang,Starlin Castro,pitcher,2
Aaron Harang,Steve Pearce,pitcher,6
Aaron Harang,Todd Helton,pitcher,6
Aaron Harang,Tom Gorzelanny,pitcher,7
Aaron Harang,Tommy Manzella,pitcher,9
Aaron Harang,Tony Abreu,pitcher,1
Aaron Harang,Travis Ishikawa,pitcher,6
Aaron Harang,Trevor Crowe,pitcher,2
Aaron Harang,Troy Glaus,pitcher,2
Aaron Harang,Troy Tulowitzki,pitcher,1
Aaron Harang,Wesley Wright,pitcher,6
Aaron Harang,Wil Nieves,pitcher,12
Aaron Harang,Wilson Valdez,pitcher,1
Aaron Harang,Yadier Molina,pitcher,14
Aaron Harang,Yunel Escobar,pitcher,3
Aaron Heilman,A. j. Ellis,pitcher,6
Aaron Heilman,Aaron Cunningham,pitcher,1
Aaron Heilman,Aaron Miles,pitcher,2
Aaron Heilman,Aaron Rowand,pitcher,7
Aaron Heilman,Adam Dunn,pitcher,1
Aaron Heilman,Adam Kennedy,pitcher,1
Aaron Heilman,Albert Pujols,pitcher,1
Aaron Heilman,Alcides Escobar,pitcher,1
Aaron Heilman,Alex Avila,pitcher,6
Aaron Heilman,Alex Cora,pitcher,7
Aaron Heilman,Alfonso Soriano,pitcher,1
Aaron Heilman,Andre Ethier,pitcher,2
Aaron Heilman,Andres Torres,pitcher,7
Aaron Heilman,Angel Pagan,pitcher,2
Aaron Heilman,Aubrey Huff,pitcher,1
Aaron Heilman,B. j. Upton,pitcher,1
Aaron Heilman,Ben Francisco,pitcher,1
Aaron Heilman,Ben Zobrist,pitcher,1
Aaron Heilman,Bengie Molina,pitcher,6
Aaron Heilman,Blake Dewitt,pitcher,13
Aaron Heilman,Brad Hawpe,pitcher,1
Aaron Heilman,Brett Wallace,pitcher,6
Aaron Heilman,Brian Barden,pitcher,1
Aaron Heilman,Brian Schneider,pitcher,6
Aaron Heilman,Buster Posey,pitcher,1
Aaron Heilman,Carlos Gonzalez,pitcher,2
Aaron Heilman,Carlos Lee,pitcher,1
Aaron Heilman,Carlos Pena,pitcher,1
Aaron Heilman,Carlos Ruiz,pitcher,1
Aaron Heilman,Casey Blake,pitcher,13
Aaron Heilman,Chase Headley,pitcher,14
Aaron Heilman,Chin-lung Hu,pitcher,1
Aaron Heilman,Chipper Jones,pitcher,2
Aaron Heilman,Chris Carter,pitcher,6
Aaron Heilman,Chris Denorfia,pitcher,1
Aaron Heilman,Chris Iannetta,pitcher,1
Aaron Heilman,Cody Ransom,pitcher,6
Aaron Heilman,Cory Sullivan,pitcher,1
Aaron Heilman,Dan Uggla,pitcher,2
Aaron Heilman,Darnell Mcdonald,pitcher,1
Aaron Heilman,David Eckstein,pitcher,2
Aaron Heilman,David Ortiz,pitcher,1
Aaron Heilman,David Wright,pitcher,6
Aaron Heilman,Delwyn Young,pitcher,1
Aaron Heilman,Dexter Fowler,pitcher,8
Aaron Heilman,Drew Stubbs,pitcher,7
Aaron Heilman,Eric Hinske,pitcher,1
Aaron Heilman,Eric Young,pitcher,1
Aaron Heilman,Everth Cabrera,pitcher,8
Aaron Heilman,Francisco Cervelli,pitcher,6
Aaron Heilman,Freddy Sanchez,pitcher,7
Aaron Heilman,Gaby Sanchez,pitcher,1
Aaron Heilman,Garret Anderson,pitcher,6
Aaron Heilman,Garrett Jones,pitcher,12
Aaron Heilman,Geoff Blum,pitcher,1
Aaron Heilman,Geovany Soto,pitcher,6
Aaron Heilman,Giancarlo Stanton,pitcher,6
Aaron Heilman,Greg Dobbs,pitcher,1
Aaron Heilman,Hiroki Kuroda,pitcher,1
Aaron Heilman,Ian Desmond,pitcher,1
Aaron Heilman,Ian Stewart,pitcher,6
Aaron Heilman,Ike Davis,pitcher,1
Aaron Heilman,Ivan Rodriguez,pitcher,6
Aaron Heilman,J. d. Drew,pitcher,1
Aaron Heilman,James Loney,pitcher,5
Aaron Heilman,Jamey Carroll,pitcher,1
Aaron Heilman,Jason Castro,pitcher,1
Aaron Heilman,Jason Giambi,pitcher,2
Aaron Heilman,Jason Heyward,pitcher,1
Aaron Heilman,Jason Jaramillo,pitcher,1
Aaron Heilman,Jay Gibbons,pitcher,7
Aaron Heilman,Jayson Werth,pitcher,1
Aaron Heilman,Jeff Keppinger,pitcher,1
Aaron Heilman,Jerry Hairston,pitcher,1
Aaron Heilman,Jhoulys Chacin,pitcher,1
Aaron Heilman,Jim Edmonds,pitcher,6
Aaron Heilman,Joe Inglett,pitcher,7
Aaron Heilman,Joey Votto,pitcher,1
Aaron Heilman,John Raynor,pitcher,1
Aaron Heilman,Johnny Damon,pitcher,1
Aaron Heilman,Jonathan Lucroy,pitcher,1
Aaron Heilman,Jorge Cantu,pitcher,3
Aaron Heilman,Jose Reyes,pitcher,1
Aaron Heilman,Jose Tabata,pitcher,2
Aaron Heilman,Juan Rincon,pitcher,1
Aaron Heilman,Juan Uribe,pitcher,12
Aaron Heilman,Justin Maxwell,pitcher,6
Aaron Heilman,Lance Berkman,pitcher,6
Aaron Heilman,Laynce Nix,pitcher,1
Aaron Heilman,Luis Castillo,pitcher,1
Aaron Heilman,Mark Teixeira,pitcher,1
Aaron Heilman,Martin Prado,pitcher,1
Aaron Heilman,Matt Holliday,pitcher,1
Aaron Heilman,Matt Stairs,pitcher,2
Aaron Heilman,Melvin Mora,pitcher,8
Aaron Heilman,Michael Bourn,pitcher,12
Aaron Heilman,Miguel Cabrera,pitcher,6
Aaron Heilman,Miguel Tejada,pitcher,1
Aaron Heilman,Mike Fontenot,pitcher,1
Aaron Heilman,Mike Lamb,pitcher,6
Aaron Heilman,Nate Schierholtz,pitcher,2
Aaron Heilman,Neil Walker,pitcher,1
Aaron Heilman,Nick Hundley,pitcher,10
Aaron Heilman,Nick Stavinoha,pitcher,1
Aaron Heilman,Omar Infante,pitcher,1
Aaron Heilman,Orlando Cabrera,pitcher,1
Aaron Heilman,Oscar Salazar,pitcher,1
Aaron Heilman,Pablo Sandoval,pitcher,9
Aaron Heilman,Pedro Feliz,pitcher,1
Aaron Heilman,Rafael Furcal,pitcher,1
Aaron Heilman,Ramon Santiago,pitcher,1
Aaron Heilman,Randy Winn,pitcher,3
Aaron Heilman,Raul Ibanez,pitcher,1
Aaron Heilman,Reed Johnson,pitcher,1
Aaron Heilman,Rickie Weeks,pitcher,1
Aaron Heilman,Roger Bernadina,pitcher,2
Aaron Heilman,Ronnie Belliard,pitcher,6
Aaron Heilman,Ronny Paulino,pitcher,7
Aaron Heilman,Russell Martin,pitcher,2
Aaron Heilman,Ryan Howard,pitcher,1
Aaron Heilman,Ryan Ludwick,pitcher,19
Aaron Heilman,Ryan Spilborghs,pitcher,7
Aaron Heilman,Scott Hairston,pitcher,1
Aaron Heilman,Scott Rolen,pitcher,1
Aaron Heilman,Sean Marshall,pitcher,6
Aaron Heilman,Seth Smith,pitcher,9
Aaron Heilman,Skip Schumaker,pitcher,2
Aaron Heilman,Tim Lincecum,pitcher,6
Aaron Heilman,Tommy Manzella,pitcher,6
Aaron Heilman,Travis Ishikawa,pitcher,1
Aaron Heilman,Trent Oeltjen,pitcher,1
Aaron Heilman,Troy Glaus,pitcher,8
Aaron Heilman,Troy Tulowitzki,pitcher,5
Aaron Heilman,Tyler Colvin,pitcher,6
Aaron Heilman,Wil Nieves,pitcher,1
Aaron Heilman,Will Venable,pitcher,1
Aaron Heilman,Willie Harris,pitcher,1
Aaron Heilman,Yorvit Torrealba,pitcher,3
Aaron Hill,A.J. Burnett,batter,12
Aaron Hill,Aaron Laffey,batter,6
Aaron Hill,Alfredo Figaro,batter,6
Aaron Hill,Ben Sheets,batter,20
Aaron Hill,Bobby Jenks,batter,3
Aaron Hill,Boone Logan,batter,2
Aaron Hill,Brad Bergesen,batter,33
Aaron Hill,Brad Kilby,batter,3
Aaron Hill,Brandon League,batter,3
Aaron Hill,Brett Anderson,batter,3
Aaron Hill,Brian Duensing,batter,3
Aaron Hill,Brian Matusz,batter,2
Aaron Hill,Cesar Valdez,batter,2
Aaron Hill,Chad Gaudin,batter,11
Aaron Hill,Chan Ho Park,batter,3
Aaron Hill,Chris Carpenter,batter,2
Aaron Hill,Chris Tillman,batter,12
Aaron Hill,Clay Buchholz,batter,6
Aaron Hill,Colby Lewis,batter,4
Aaron Hill,Cole Hamels,batter,12
Aaron Hill,Craig Breslow,batter,2
Aaron Hill,Daisuke Matsuzaka,batter,14
Aaron Hill,Dale Thayer,batter,6
Aaron Hill,Dallas Braden,batter,6
Aaron Hill,Damaso Marte,batter,2
Aaron Hill,Dan Haren,batter,3
Aaron Hill,Danys Baez,batter,1
Aaron Hill,Darren O'Day,batter,5
Aaron Hill,David Hernandez,batter,2
Aaron Hill,David Price,batter,5
Aaron Hill,Doug Mathis,batter,14
Aaron Hill,Dustin Moseley,batter,4
Aaron Hill,Dusty Hughes,batter,3
Aaron Hill,Edward Mujica,batter,6
Aaron Hill,Edwin Jackson,batter,12
Aaron Hill,Ervin Santana,batter,15
Aaron Hill,Francisco Liriano,batter,2
Aaron Hill,Gavin Floyd,batter,7
Aaron Hill,Gio Gonzalez,batter,2
Aaron Hill,Grant Balfour,batter,12
Aaron Hill,Hector Ambriz,batter,3
Aaron Hill,Ivan Nova,batter,6
Aaron Hill,Jake Westbrook,batter,3
Aaron Hill,James Shields,batter,24
Aaron Hill,Jamie Moyer,batter,3
Aaron Hill,Jason Bulger,batter,2
Aaron Hill,Jason Vargas,batter,3
Aaron Hill,Javier Vazquez,batter,26
Aaron Hill,Jeanmar Gomez,batter,15
Aaron Hill,Jeff Francis,batter,6
Aaron Hill,Jeff Niemann,batter,10
Aaron Hill,Jeremy Guthrie,batter,17
Aaron Hill,Jerry Blevins,batter,2
Aaron Hill,Joakim Soria,batter,1
Aaron Hill,Joba Chamberlain,batter,7
Aaron Hill,John Danks,batter,2
Aaron Hill,John Lackey,batter,12
Aaron Hill,Jon Garland,batter,6
Aaron Hill,Jon Lester,batter,2
Aaron Hill,Jonathan Papelbon,batter,3
Aaron Hill,Jonathan Sanchez,batter,4
Aaron Hill,Josh Beckett,batter,5
Aaron Hill,Josh Tomlin,batter,3
Aaron Hill,Justin Duchscherer,batter,2
Aaron Hill,Justin Masterson,batter,9
Aaron Hill,Justin Verlander,batter,12
Aaron Hill,Kanekoa Texeira,batter,6
Aaron Hill,Kerry Wood,batter,12
Aaron Hill,Kevin Correia,batter,3
Aaron Hill,Kevin Millwood,batter,20
Aaron Hill,Kyle Davies,batter,3
Aaron Hill,Lance Cormier,batter,12
Aaron Hill,Matt Cain,batter,12
Aaron Hill,Matt Garza,batter,9
Aaron Hill,Matt Thornton,batter,2
Aaron Hill,Mike Adams,batter,3
Aaron Hill,Mitch Talbot,batter,9
Aaron Hill,Mitchell Boggs,batter,3
Aaron Hill,Neftali Feliz,batter,6
Aaron Hill,Pedro Strop,batter,3
Aaron Hill,Pedro Viola,batter,12
Aaron Hill,Phil Coke,batter,3
Aaron Hill,Phil Hughes,batter,22
Aaron Hill,Rafael Soriano,batter,3
Aaron Hill,Randy Choate,batter,2
Aaron Hill,Rich Harden,batter,4
Aaron Hill,Rick Porcello,batter,3
Aaron Hill,Roberto Hernandez,batter,2
Aaron Hill,Ron Mahay,batter,12
Aaron Hill,Roy Halladay,batter,6
Aaron Hill,Scot Shields,batter,3
Aaron Hill,Scott Atchison,batter,2
Aaron Hill,Scott Baker,batter,3
Aaron Hill,Scott Feldman,batter,3
Aaron Hill,Sean Gallagher,batter,6
Aaron Hill,Sergio Mitre,batter,5
Aaron Hill,Tommy Hunter,batter,12
Aaron Hill,Ubaldo Jimenez,batter,12
Aaron Hill,Wade Davis,batter,27
Aaron Hill,Will Ohman,batter,3
Aaron Hill,Zack Greinke,batter,3
Aaron Laffey,A. j. Pierzynski,pitcher,2
Aaron Laffey,Aaron Harang,pitcher,7
Aaron Laffey,Aaron Hill,pitcher,2
Aaron Laffey,Adam Lind,pitcher,6
Aaron Laffey,Adam Rosales,pitcher,4
Aaron Laffey,Alberto Callaspo,pitcher,1
Aaron Laffey,Alejandro De aza,pitcher,1
Aaron Laffey,Alex Avila,pitcher,1
Aaron Laffey,Alex Gonzalez,pitcher,4
Aaron Laffey,Alex Gordon,pitcher,2
Aaron Laffey,Alex Rios,pitcher,1
Aaron Laffey,Alex Rodriguez,pitcher,6
Aaron Laffey,Alexei Ramírez,pitcher,2
Aaron Laffey,Andruw Jones,pitcher,7
Aaron Laffey,Austin Jackson,pitcher,1
Aaron Laffey,B. j. Upton,pitcher,1
Aaron Laffey,Ben Zobrist,pitcher,2
Aaron Laffey,Bengie Molina,pitcher,2
Aaron Laffey,Bobby Abreu,pitcher,6
Aaron Laffey,Brandon Phillips,pitcher,12
Aaron Laffey,Brayan Pena,pitcher,1
Aaron Laffey,Brent Morel,pitcher,2
Aaron Laffey,Carl Crawford,pitcher,6
Aaron Laffey,Cesar Izturis,pitcher,1
Aaron Laffey,Chris Davis,pitcher,6
Aaron Laffey,Cliff Pennington,pitcher,2
Aaron Laffey,Danny Valencia,pitcher,2
Aaron Laffey,Daric Barton,pitcher,6
Aaron Laffey,Delmon Young,pitcher,4
Aaron Laffey,Denard Span,pitcher,5
Aaron Laffey,Drew Stubbs,pitcher,3
Aaron Laffey,Elvis Andrus,pitcher,1
Aaron Laffey,Eric Chavez,pitcher,1
Aaron Laffey,Eric Patterson,pitcher,2
Aaron Laffey,Erick Aybar,pitcher,2
Aaron Laffey,Evan Longoria,pitcher,4
Aaron Laffey,Francisco Cervelli,pitcher,6
Aaron Laffey,Fred Lewis,pitcher,7
Aaron Laffey,Gabe Gross,pitcher,1
Aaron Laffey,Gabe Kapler,pitcher,2
Aaron Laffey,Gordon Beckham,pitcher,2
Aaron Laffey,Gregor Blanco,pitcher,6
Aaron Laffey,J. j. Hardy,pitcher,2
Aaron Laffey,Jarrett Hoffpauir,pitcher,1
Aaron Laffey,Jason Bartlett,pitcher,2
Aaron Laffey,Jason Kendall,pitcher,1
Aaron Laffey,Jason Kubel,pitcher,7
Aaron Laffey,Jim Thome,pitcher,6
Aaron Laffey,Joe Mauer,pitcher,2
Aaron Laffey,Joey Votto,pitcher,12
Aaron Laffey,John Buck,pitcher,7
Aaron Laffey,Johnny Damon,pitcher,1
Aaron Laffey,Jonny Gomes,pitcher,1
Aaron Laffey,Jose Bautista,pitcher,8
Aaron Laffey,Jose Guillen,pitcher,1
Aaron Laffey,Josh Hamilton,pitcher,6
Aaron Laffey,Juan Pierre,pitcher,4
Aaron Laffey,Julio Borbon,pitcher,2
Aaron Laffey,Justin Morneau,pitcher,2
Aaron Laffey,Justin Smoak,pitcher,7
Aaron Laffey,Kelly Shoppach,pitcher,3
Aaron Laffey,Kevin Kouzmanoff,pitcher,2
Aaron Laffey,Lyle Overbay,pitcher,7
Aaron Laffey,Magglio Ordonez,pitcher,1
Aaron Laffey,Marcus Thames,pitcher,1
Aaron Laffey,Mark Kotsay,pitcher,3
Aaron Laffey,Mark Teahen,pitcher,6
Aaron Laffey,Michael Cuddyer,pitcher,10
Aaron Laffey,Michael Young,pitcher,3
Aaron Laffey,Mike Aviles,pitcher,1
Aaron Laffey,Mitch Maier,pitcher,8
Aaron Laffey,Nelson Cruz,pitcher,9
Aaron Laffey,Nick Green,pitcher,6
Aaron Laffey,Omar Vizquel,pitcher,1
Aaron Laffey,Orlando Hudson,pitcher,4
Aaron Laffey,Rajai Davis,pitcher,1
Aaron Laffey,Ramon Hernandez,pitcher,2
Aaron Laffey,Rhyne Hughes,pitcher,6
Aaron Laffey,Ryan Hanigan,pitcher,1
Aaron Laffey,Ryan Sweeney,pitcher,1
Aaron Laffey,Scott Podsednik,pitcher,3
Aaron Laffey,Scott Rolen,pitcher,6
Aaron Laffey,Scott Sizemore,pitcher,1
Aaron Laffey,Sean Rodriguez,pitcher,1
Aaron Laffey,Vernon Wells,pitcher,3
Aaron Laffey,Vladimir Guerrero,pitcher,4
Aaron Laffey,Willy Aybar,pitcher,2
Aaron Laffey,Yuniesky Betancourt,pitcher,3
Aaron Miles,Blake Wood,batter,2
Aaron Miles,Carlos Marmol,batter,3
Aaron Miles,Carlos Rosa,batter,6
Aaron Miles,Chris Capuano,batter,3
Aaron Miles,Clayton Kershaw,batter,12
Aaron Miles,Daniel McCutchen,batter,6
Aaron Miles,Danys Baez,batter,3
Aaron Miles,Dontrelle Willis,batter,2
Aaron Miles,Doug Slaten,batter,2
Aaron Miles,Drew Carpenter,batter,3
Aaron Miles,Drew Storen,batter,3
Aaron Miles,Evan Meek,batter,1
Aaron Miles,Garrett Jones,pitcher,1
Aaron Miles,Gustavo Chacin,batter,3
Aaron Miles,James Russell,batter,3
Aaron Miles,Jason Castro,pitcher,1
Aaron Miles,Jason Michaels,pitcher,1
Aaron Miles,Jeff Francis,batter,3
Aaron Miles,Jhoulys Chacin,batter,3
Aaron Miles,Joe Blanton,batter,3
Aaron Miles,Joe Martinez,batter,3
Aaron Miles,Joel Hanrahan,batter,3
Aaron Miles,John Axford,batter,3
Aaron Miles,John Lannan,batter,3
Aaron Miles,Jonathon Niese,batter,3
Aaron Miles,Jose Tabata,pitcher,1
Aaron Miles,Juan Carlos Oviedo,batter,3
Aaron Miles,Justin Thomas,batter,3
Aaron Miles,Kameron Loe,batter,3
Aaron Miles,Kyle Davies,batter,9
Aaron Miles,Kyle Farnsworth,batter,3
Aaron Miles,Marcos Mateo,batter,3
Aaron Miles,Miguel Batista,batter,3
Aaron Miles,Nelson Figueroa,batter,3
Aaron Miles,Nick Masset,batter,3
Aaron Miles,Pedro Alvarez,pitcher,1
Aaron Miles,Pedro Feliz,pitcher,1
Aaron Miles,Randy Wolf,batter,2
Aaron Miles,Ricky Nolasco,batter,6
Aaron Miles,Steven Jackson,batter,3
Aaron Miles,Taylor Tankersley,batter,6
Aaron Miles,Tim Byrdak,batter,2
Aaron Miles,Tom Gorzelanny,batter,6
Aaron Miles,Wilfredo Ledezma,batter,3
Aaron Miles,Zach Duke,batter,3
Aaron Miles,Zack Greinke,batter,3
Aaron Rowand,Aaron Cook,batter,3
Aaron Rowand,Alex Sanabia,batter,3
Aaron Rowand,Andrew Cashner,batter,3
Aaron Rowand,Anibal Sanchez,batter,8
Aaron Rowand,Brett Myers,batter,26
Aaron Rowand,Brian Burres,batter,6
Aaron Rowand,Brian Sanches,batter,3
Aaron Rowand,Brian Tallet,batter,6
Aaron Rowand,Chad Qualls,batter,3
Aaron Rowand,Charlie Morton,batter,12
Aaron Rowand,Chris Leroux,batter,3
Aaron Rowand,Chris Sampson,batter,3
Aaron Rowand,Clay Hensley,batter,3
Aaron Rowand,Clayton Kershaw,batter,4
Aaron Rowand,Clayton Richard,batter,15
Aaron Rowand,Cole Hamels,batter,6
Aaron Rowand,Craig Stammen,batter,4
Aaron Rowand,Daniel Hudson,batter,1
Aaron Rowand,Derek Lowe,batter,3
Aaron Rowand,Drew Storen,batter,3
Aaron Rowand,Elmer Dessens,batter,3
Aaron Rowand,Esmerling Vasquez,batter,3
Aaron Rowand,Felipe Paulino,batter,2
Aaron Rowand,Francisco Rodriguez,batter,3
Aaron Rowand,Gio Gonzalez,batter,2
Aaron Rowand,Heath Bell,batter,3
Aaron Rowand,Hung-Chih Kuo,batter,6
Aaron Rowand,Ian Kennedy,batter,6
Aaron Rowand,Jack Taschner,batter,3
Aaron Rowand,Jair Jurrjens,batter,2
Aaron Rowand,Jason Hammel,batter,6
Aaron Rowand,Jeff Francis,batter,6
Aaron Rowand,Jeff Fulchino,batter,3
Aaron Rowand,Jenrry Mejia,batter,12
Aaron Rowand,Jeremy Guthrie,batter,3
Aaron Rowand,Jesse Chavez,batter,3
Aaron Rowand,Joel Hanrahan,batter,1
Aaron Rowand,Johan Santana,batter,3
Aaron Rowand,Johnny Cueto,batter,3
Aaron Rowand,Jon Lester,batter,3
Aaron Rowand,Jonathon Niese,batter,2
Aaron Rowand,Jonny Venters,batter,8
Aaron Rowand,Josh Johnson,batter,3
Aaron Rowand,Juan Carlos Oviedo,batter,15
Aaron Rowand,Justin Berg,batter,3
Aaron Rowand,Kris Medlen,batter,6
Aaron Rowand,Livan Hernandez,batter,3
Aaron Rowand,Luis Atilano,batter,6
Aaron Rowand,Mat Latos,batter,3
Aaron Rowand,Matt Daley,batter,3
Aaron Rowand,Matt Lindstrom,batter,6
Aaron Rowand,Michael Kirkman,batter,9
Aaron Rowand,Mike Adams,batter,6
Aaron Rowand,Mike Leake,batter,14
Aaron Rowand,Mike Pelfrey,batter,6
Aaron Rowand,Nate Robertson,batter,12
Aaron Rowand,Nick Masset,batter,1
Aaron Rowand,Octavio Dotel,batter,2
Aaron Rowand,Oliver Perez,batter,2
Aaron Rowand,Paul Maholm,batter,9
Aaron Rowand,R.A. Dickey,batter,3
Aaron Rowand,Ramon Troncoso,batter,3
Aaron Rowand,Randy Wolf,batter,3
Aaron Rowand,Ricky Nolasco,batter,9
Aaron Rowand,Rodrigo Lopez,batter,9
Aaron Rowand,Ross Ohlendorf,batter,3
Aaron Rowand,Roy Oswalt,batter,3
Aaron Rowand,Ryan Dempster,batter,2
Aaron Rowand,Sammy Gervacio,batter,3
Aaron Rowand,Taylor Tankersley,batter,12
Aaron Rowand,Ted Lilly,batter,6
Aaron Rowand,Tim Hudson,batter,3
Aaron Rowand,Tim Wakefield,batter,2
Aaron Rowand,Tom Gorzelanny,batter,12
Aaron Rowand,Tyler Clippard,batter,12
Aaron Rowand,Ubaldo Jimenez,batter,6
Aaron Rowand,Vicente Padilla,batter,16
Aaron Rowand,Wade LeBlanc,batter,2
Aaron Rowand,Wandy Rodriguez,batter,4
Aaron Rowand,Will Ohman,batter,1
Adalberto Mendez,Andrew Mccutchen,pitcher,3
Adalberto Mendez,Angel Pagan,pitcher,3
Adalberto Mendez,Brandon Moss,pitcher,2
Adalberto Mendez,Brian Schneider,pitcher,1
Adalberto Mendez,Carlos Beltran,pitcher,7
Adalberto Mendez,Carlos Ruiz,pitcher,1
Adalberto Mendez,Casey Mcgehee,pitcher,1
Adalberto Mendez,Chase Utley,pitcher,9
Adalberto Mendez,Chris Capuano,pitcher,6
Adalberto Mendez,Chris Snyder,pitcher,1
Adalberto Mendez,Cole Hamels,batter,3
Adalberto Mendez,Cole Hamels,pitcher,1
Adalberto Mendez,Corey Hart,pitcher,1
Adalberto Mendez,Daniel Mccutchen,pitcher,1
Adalberto Mendez,David Herndon,batter,3
Adalberto Mendez,David Wright,pitcher,6
Adalberto Mendez,Domonic Brown,pitcher,6
Adalberto Mendez,Ike Davis,pitcher,2
Adalberto Mendez,Jayson Werth,pitcher,8
Adalberto Mendez,John Bowker,pitcher,1
Adalberto Mendez,Jose Reyes,pitcher,1
Adalberto Mendez,Jose Tabata,pitcher,3
Adalberto Mendez,Josh Thole,pitcher,3
Adalberto Mendez,Lucas Duda,pitcher,2
Adalberto Mendez,Mike Pelfrey,pitcher,4
Adalberto Mendez,Neil Walker,pitcher,2
Adalberto Mendez,Pedro Alvarez,pitcher,1
Adalberto Mendez,Pedro Ciriaco,pitcher,6
Adalberto Mendez,Placido Polanco,pitcher,4
Adalberto Mendez,Prince Fielder,pitcher,1
Adalberto Mendez,Raul Ibanez,pitcher,9
Adalberto Mendez,Rickie Weeks,pitcher,2
Adalberto Mendez,Ronny Cedeno,pitcher,1
Adalberto Mendez,Ruben Tejada,pitcher,1
Adalberto Mendez,Ryan Howard,pitcher,9
Adalberto Mendez,Shane Victorino,pitcher,3
Adalberto Mendez,Vance Worley,pitcher,6
Adalberto Mendez,Wilson Valdez,pitcher,9
Adam Dunn,Aaron Cook,batter,8
Adam Dunn,Aaron Harang,batter,9
Adam Dunn,Adam Wainwright,batter,5
Adam Dunn,Alex Sanabia,batter,8
Adam Dunn,Anibal Sanchez,batter,17
Adam Dunn,Anthony Lerew,batter,12
Adam Dunn,Antonio Bastardo,batter,2
Adam Dunn,Barry Enright,batter,9
Adam Dunn,Barry Zito,batter,18
Adam Dunn,Blaine Boyer,batter,5
Adam Dunn,Blake Hawksworth,batter,3
Adam Dunn,Bobby Parnell,batter,3
Adam Dunn,Brad Bergesen,batter,6
Adam Dunn,Brad Lincoln,batter,12
Adam Dunn,Brandon Beachy,batter,2
Adam Dunn,Brandon Lyon,batter,2
Adam Dunn,Brian Bannister,batter,6
Adam Dunn,Brian Burres,batter,2
Adam Dunn,Brian Sanches,batter,12
Adam Dunn,Bronson Arroyo,batter,2
Adam Dunn,Bud Norris,batter,6
Adam Dunn,Burke Badenhop,batter,3
Adam Dunn,Carlos Marmol,batter,6
Adam Dunn,Carlos Silva,batter,3
Adam Dunn,Carlos Villanueva,batter,3
Adam Dunn,Carlos Zambrano,batter,2
Adam Dunn,Casey Coleman,batter,3
Adam Dunn,Chad Durbin,batter,8
Adam Dunn,Charlie Haeger,batter,24
Adam Dunn,Charlie Morton,batter,12
Adam Dunn,Chris Carpenter,batter,6
Adam Dunn,Chris Narveson,batter,1
Adam Dunn,Chris Volstad,batter,38
Adam Dunn,Clay Hensley,batter,3
Adam Dunn,Clayton Kershaw,batter,33
Adam Dunn,Clayton Richard,batter,4
Adam Dunn,Cole Hamels,batter,17
Adam Dunn,Dan Runzler,batter,9
Adam Dunn,Danys Baez,batter,14
Adam Dunn,Dave Bush,batter,3
Adam Dunn,David Hernandez,batter,4
Adam Dunn,David Huff,batter,20
Adam Dunn,Derek Lowe,batter,8
Adam Dunn,Edinson Volquez,batter,12
Adam Dunn,Elmer Dessens,batter,8
Adam Dunn,Eric O'Flaherty,batter,12
Adam Dunn,Francisco Rodriguez,batter,6
Adam Dunn,Gavin Floyd,batter,6
Adam Dunn,Heath Bell,batter,3
Adam Dunn,Hisanori Takahashi,batter,6
Adam Dunn,Ian Kennedy,batter,30
Adam Dunn,J.A. Happ,batter,5
Adam Dunn,J.C. Romero,batter,2
Adam Dunn,Jaime Garcia,batter,2
Adam Dunn,Jair Jurrjens,batter,24
Adam Dunn,Jake Arrieta,batter,6
Adam Dunn,Jake Westbrook,batter,9
Adam Dunn,Jason Hammel,batter,21
Adam Dunn,Javier Lopez,batter,3
Adam Dunn,Jeff Fulchino,batter,3
