winner,loser,who_won,score
Kyle Kendrick,Kelly Johnson,pitcher,1
Kyle Kendrick,Kevin Youkilis,pitcher,1
Kyle Kendrick,Lance Berkman,pitcher,7
Kyle Kendrick,Lance Broadway,batter,3
Kyle Kendrick,Martin Prado,pitcher,1
Kyle Kendrick,Matt Diaz,pitcher,1
Kyle Kendrick,Michael Bourn,pitcher,6
Kyle Kendrick,Mike Lowell,pitcher,1
Kyle Kendrick,Nate Mclouth,pitcher,1
Kyle Kendrick,Omar Infante,pitcher,3
Kyle Kendrick,Prince Fielder,pitcher,1
Kyle Kendrick,Ronny Paulino,pitcher,6
Kyle Kendrick,Ryan Braun,pitcher,6
Kyle Kendrick,Ryan Garko,pitcher,1
Kyle Kendrick,Tim Hudson,pitcher,1
Kyle Kendrick,Wes Helms,pitcher,3
Kyle Kendrick,Wilson Valdez,pitcher,5
Kyle Lohse,Aaron Boone,pitcher,6
Kyle Lohse,Aaron Harang,pitcher,2
Kyle Lohse,Aaron Miles,pitcher,2
Kyle Lohse,Adam Laroche,pitcher,4
Kyle Lohse,Adam Rosales,pitcher,9
Kyle Lohse,Adrian Gonzalez,pitcher,2
Kyle Lohse,Alberto Callaspo,pitcher,3
Kyle Lohse,Alcides Escobar,pitcher,3
Kyle Lohse,Alex Cora,pitcher,9
Kyle Lohse,Alex Gonzalez,pitcher,1
Kyle Lohse,Alfonso Soriano,pitcher,7
Kyle Lohse,Andre Ethier,pitcher,2
Kyle Lohse,Andy Laroche,pitcher,3
Kyle Lohse,Angel Berroa,pitcher,1
Kyle Lohse,Aramis Ramirez,pitcher,2
Kyle Lohse,Billy Butler,pitcher,7
Kyle Lohse,Brad Ausmus,pitcher,1
Kyle Lohse,Brad Hawpe,pitcher,7
Kyle Lohse,Braden Looper,pitcher,6
Kyle Lohse,Brandon Moss,pitcher,6
Kyle Lohse,Brandon Phillips,pitcher,5
Kyle Lohse,Brian Mccann,pitcher,7
Kyle Lohse,Brian Moehler,pitcher,7
Kyle Lohse,Brian Schneider,pitcher,1
Kyle Lohse,Carlos Beltran,pitcher,1
Kyle Lohse,Carlos Delgado,pitcher,1
Kyle Lohse,Carlos Gonzalez,pitcher,2
Kyle Lohse,Carlos Lee,pitcher,13
Kyle Lohse,Carlos Ruiz,pitcher,3
Kyle Lohse,Carlos Villanueva,pitcher,7
Kyle Lohse,Carlos Zambrano,pitcher,1
Kyle Lohse,Casey Blake,pitcher,1
Kyle Lohse,Casey Kotchman,pitcher,8
Kyle Lohse,Casey Mcgehee,pitcher,5
Kyle Lohse,Chase Headley,pitcher,2
Kyle Lohse,Chase Utley,pitcher,2
Kyle Lohse,Chipper Jones,pitcher,1
Kyle Lohse,Clayton Richard,batter,6
Kyle Lohse,Clayton Richard,pitcher,13
Kyle Lohse,Clint Barmes,pitcher,2
Kyle Lohse,Coco Crisp,pitcher,4
Kyle Lohse,Corey Hart,pitcher,7
Kyle Lohse,Craig Counsell,pitcher,9
Kyle Lohse,Craig Monroe,pitcher,1
Kyle Lohse,Daniel Murphy,pitcher,2
Kyle Lohse,Darin Erstad,pitcher,6
Kyle Lohse,David Dejesus,pitcher,8
Kyle Lohse,David Eckstein,pitcher,2
Kyle Lohse,David Ross,pitcher,6
Kyle Lohse,David Wright,pitcher,2
Kyle Lohse,Derrek Lee,pitcher,7
Kyle Lohse,Eric Hinske,pitcher,12
Kyle Lohse,Everth Cabrera,pitcher,8
Kyle Lohse,Freddy Sanchez,pitcher,1
Kyle Lohse,Garret Anderson,pitcher,1
Kyle Lohse,Gary Sheffield,pitcher,7
Kyle Lohse,Geoff Blum,pitcher,14
Kyle Lohse,Geovany Soto,pitcher,2
Kyle Lohse,Henry Blanco,pitcher,1
Kyle Lohse,Hiroki Kuroda,pitcher,1
Kyle Lohse,Humberto Quintero,pitcher,1
Kyle Lohse,Hunter Pence,pitcher,22
Kyle Lohse,Ian Snell,pitcher,6
Kyle Lohse,Ian Stewart,pitcher,6
Kyle Lohse,Ivan Rodriguez,pitcher,16
Kyle Lohse,J. j. Hardy,pitcher,1
Kyle Lohse,Jack Wilson,pitcher,2
Kyle Lohse,Jake Fox,pitcher,1
Kyle Lohse,James Loney,pitcher,3
Kyle Lohse,Jason Kendall,pitcher,1
Kyle Lohse,Jay Bruce,pitcher,13
Kyle Lohse,Jayson Werth,pitcher,2
Kyle Lohse,Jeff Baker,pitcher,7
Kyle Lohse,Jeff Francoeur,pitcher,4
Kyle Lohse,Jerry Hairston,pitcher,7
Kyle Lohse,Jimmy Rollins,pitcher,5
Kyle Lohse,Jo-Jo Reyes,batter,3
Kyle Lohse,Jo-jo Reyes,pitcher,7
Kyle Lohse,Jody Gerut,pitcher,8
Kyle Lohse,Joe Blanton,batter,1
Kyle Lohse,Joe Blanton,pitcher,12
Kyle Lohse,Joey Votto,pitcher,6
Kyle Lohse,Johnny Cueto,batter,3
Kyle Lohse,Johnny Cueto,pitcher,1
Kyle Lohse,Jonny Gomes,pitcher,7
Kyle Lohse,Jorge De La Rosa,batter,5
Kyle Lohse,Jorge De la rosa,pitcher,1
Kyle Lohse,Jose Guillen,pitcher,2
Kyle Lohse,Jose Reyes,pitcher,2
Kyle Lohse,Kazuo Matsui,pitcher,7
Kyle Lohse,Kevin Kouzmanoff,pitcher,15
Kyle Lohse,Kip Wells,pitcher,1
Kyle Lohse,Kosuke Fukudome,pitcher,14
Kyle Lohse,Koyie Hill,pitcher,3
Kyle Lohse,Kyle Blanks,pitcher,7
Kyle Lohse,Lance Berkman,pitcher,6
Kyle Lohse,Laynce Nix,pitcher,7
Kyle Lohse,Livan Hernandez,batter,3
Kyle Lohse,Liván Hernández,pitcher,3
Kyle Lohse,Luis Rodriguez,pitcher,1
Kyle Lohse,Luke Hochevar,batter,3
Kyle Lohse,Luke Hochevar,pitcher,7
Kyle Lohse,Manny Ramirez,pitcher,8
Kyle Lohse,Mark Teahen,pitcher,8
Kyle Lohse,Martin Prado,pitcher,2
Kyle Lohse,Mat Gamel,pitcher,12
Kyle Lohse,Matt Diaz,pitcher,13
Kyle Lohse,Matt Kemp,pitcher,1
Kyle Lohse,Micah Hoffpauir,pitcher,3
Kyle Lohse,Michael Bourn,pitcher,18
Kyle Lohse,Miguel Olivo,pitcher,6
Kyle Lohse,Miguel Tejada,pitcher,7
Kyle Lohse,Mike Aviles,pitcher,8
Kyle Lohse,Mike Cameron,pitcher,7
Kyle Lohse,Mike Rivera,pitcher,7
Kyle Lohse,Milton Bradley,pitcher,1
Kyle Lohse,Nate Mclouth,pitcher,3
Kyle Lohse,Nick Hundley,pitcher,1
Kyle Lohse,Nyjer Morgan,pitcher,1
Kyle Lohse,Omar Infante,pitcher,7
Kyle Lohse,Omir Santos,pitcher,2
Kyle Lohse,Orlando Hudson,pitcher,8
Kyle Lohse,Paul Janish,pitcher,1
Kyle Lohse,Pedro Feliz,pitcher,13
Kyle Lohse,Prince Fielder,pitcher,3
Kyle Lohse,Rafael Furcal,pitcher,3
Kyle Lohse,Ramon Hernandez,pitcher,7
Kyle Lohse,Raul Ibanez,pitcher,2
Kyle Lohse,Rodrigo Lopez,pitcher,2
Kyle Lohse,Ron Mahay,batter,1
Kyle Lohse,Ryan Braun,pitcher,13
Kyle Lohse,Ryan Church,pitcher,1
Kyle Lohse,Ryan Dempster,pitcher,2
Kyle Lohse,Ryan Doumit,pitcher,3
Kyle Lohse,Ryan Hanigan,pitcher,4
Kyle Lohse,Ryan Howard,pitcher,12
Kyle Lohse,Ryan Theriot,pitcher,7
Kyle Lohse,Seth Smith,pitcher,3
Kyle Lohse,Shane Victorino,pitcher,7
Kyle Lohse,Todd Helton,pitcher,1
Kyle Lohse,Tony Gwynn,pitcher,14
Kyle Lohse,Troy Tulowitzki,pitcher,1
Kyle Lohse,Wandy Rodriguez,batter,3
Kyle Lohse,Wandy Rodriguez,pitcher,8
Kyle Lohse,Willie Bloomquist,pitcher,1
Kyle Lohse,Willy Taveras,pitcher,4
Kyle Lohse,Wladimir Balentien,pitcher,3
Kyle Lohse,Yorvit Torrealba,pitcher,12
Kyle Lohse,Yunel Escobar,pitcher,3
Kyle McClellan,Aaron Rowand,pitcher,1
Kyle McClellan,Adam Laroche,pitcher,1
Kyle McClellan,Alberto Callaspo,pitcher,1
Kyle McClellan,Alex Cora,pitcher,1
Kyle McClellan,Alex Gonzalez,pitcher,6
Kyle McClellan,Andres Torres,pitcher,6
Kyle McClellan,Andrew Mccutchen,pitcher,1
Kyle McClellan,Andy Laroche,pitcher,8
Kyle McClellan,Angel Pagan,pitcher,1
Kyle McClellan,Aramis Ramirez,pitcher,2
Kyle McClellan,Augie Ojeda,pitcher,1
Kyle McClellan,Ben Francisco,pitcher,1
Kyle McClellan,Bengie Molina,pitcher,1
Kyle McClellan,Bobby Scales,pitcher,1
Kyle McClellan,Braden Looper,pitcher,1
Kyle McClellan,Brandon Moss,pitcher,4
Kyle McClellan,Brandon Phillips,pitcher,15
Kyle McClellan,Brendan Harris,pitcher,6
Kyle McClellan,Cameron Maybin,pitcher,6
Kyle McClellan,Carlos Delgado,pitcher,6
Kyle McClellan,Carlos Gonzalez,pitcher,1
Kyle McClellan,Carlos Lee,pitcher,2
Kyle McClellan,Carlos Ruiz,pitcher,2
Kyle McClellan,Casey Blake,pitcher,1
Kyle McClellan,Casey Kotchman,pitcher,7
Kyle McClellan,Casey Mcgehee,pitcher,2
Kyle McClellan,Chris Coghlan,pitcher,1
Kyle McClellan,Chris Coste,pitcher,1
Kyle McClellan,Chris Dickerson,pitcher,1
Kyle McClellan,Chris Young,pitcher,1
Kyle McClellan,Cody Ross,pitcher,2
Kyle McClellan,Corey Hart,pitcher,2
Kyle McClellan,Cory Sullivan,pitcher,1
Kyle McClellan,Craig Counsell,pitcher,3
Kyle McClellan,Cristian Guzman,pitcher,1
Kyle McClellan,Daniel Murphy,pitcher,7
Kyle McClellan,Darnell Mcdonald,pitcher,1
Kyle McClellan,David Dejesus,pitcher,1
Kyle McClellan,David Eckstein,pitcher,1
Kyle McClellan,David Wright,pitcher,2
Kyle McClellan,Delwyn Young,pitcher,6
Kyle McClellan,Denard Span,pitcher,1
Kyle McClellan,Derrek Lee,pitcher,19
Kyle McClellan,Edwin Encarnacion,pitcher,1
Kyle McClellan,Everth Cabrera,pitcher,6
Kyle McClellan,Felipe Lopez,pitcher,2
Kyle McClellan,Fernando Tatis,pitcher,1
Kyle McClellan,Fred Lewis,pitcher,1
Kyle McClellan,Freddy Sanchez,pitcher,4
Kyle McClellan,Garrett Atkins,pitcher,1
Kyle McClellan,Geoff Blum,pitcher,1
Kyle McClellan,Geovany Soto,pitcher,8
Kyle McClellan,Gerald Laird,pitcher,1
Kyle McClellan,Hanley Ramirez,pitcher,12
Kyle McClellan,Hunter Pence,pitcher,4
Kyle McClellan,Ian Stewart,pitcher,1
Kyle McClellan,J. j. Hardy,pitcher,2
Kyle McClellan,Jack Wilson,pitcher,7
Kyle McClellan,Jason Jaramillo,pitcher,2
Kyle McClellan,Jason Kendall,pitcher,3
Kyle McClellan,Jay Bruce,pitcher,1
Kyle McClellan,Jayson Werth,pitcher,6
Kyle McClellan,Jeff Baker,pitcher,1
Kyle McClellan,Jeremy Affeldt,pitcher,1
Kyle McClellan,Jeremy Reed,pitcher,6
Kyle McClellan,Jimmy Rollins,pitcher,6
Kyle McClellan,Jody Gerut,pitcher,3
Kyle McClellan,Joe Crede,pitcher,1
Kyle McClellan,John Baker,pitcher,1
Kyle McClellan,John Buck,pitcher,1
Kyle McClellan,Jorge Cantu,pitcher,2
Kyle McClellan,Jose Guillen,pitcher,1
Kyle McClellan,Jose Reyes,pitcher,6
Kyle McClellan,Josh Bard,pitcher,1
Kyle McClellan,Juan Uribe,pitcher,1
Kyle McClellan,Kazuo Matsui,pitcher,6
Kyle McClellan,Kevin Barker,pitcher,1
Kyle McClellan,Kosuke Fukudome,pitcher,7
Kyle McClellan,Lance Berkman,pitcher,2
Kyle McClellan,Laynce Nix,pitcher,1
Kyle McClellan,Manny Ramirez,pitcher,2
Kyle McClellan,Marcus Thames,pitcher,1
Kyle McClellan,Mark Loretta,pitcher,1
Kyle McClellan,Mark Teahen,pitcher,2
Kyle McClellan,Mat Gamel,pitcher,12
Kyle McClellan,Matt Diaz,pitcher,6
Kyle McClellan,Matt Kata,pitcher,1
Kyle McClellan,Matt Kemp,pitcher,2
Kyle McClellan,Matt Tolbert,pitcher,6
Kyle McClellan,Micah Hoffpauir,pitcher,7
Kyle McClellan,Michael Bourn,pitcher,13
Kyle McClellan,Michael Cuddyer,pitcher,1
Kyle McClellan,Miguel Montero,pitcher,6
Kyle McClellan,Miguel Olivo,pitcher,6
Kyle McClellan,Miguel Tejada,pitcher,7
Kyle McClellan,Mike Cameron,pitcher,2
Kyle McClellan,Mike Fontenot,pitcher,14
Kyle McClellan,Mike Jacobs,pitcher,1
Kyle McClellan,Mike Morse,pitcher,2
Kyle McClellan,Mike Redmond,pitcher,6
Kyle McClellan,Mike Rivera,pitcher,1
Kyle McClellan,Milton Bradley,pitcher,6
Kyle McClellan,Nick Johnson,pitcher,6
Kyle McClellan,Nyjer Morgan,pitcher,2
Kyle McClellan,Orlando Hudson,pitcher,1
Kyle McClellan,Oscar Salazar,pitcher,6
Kyle McClellan,Pablo Sandoval,pitcher,6
Kyle McClellan,Placido Polanco,pitcher,1
Kyle McClellan,Prince Fielder,pitcher,1
Kyle McClellan,Rafael Furcal,pitcher,3
Kyle McClellan,Ramon Castro,pitcher,1
Kyle McClellan,Ramon Hernandez,pitcher,2
Kyle McClellan,Ramon Vazquez,pitcher,6
Kyle McClellan,Reed Johnson,pitcher,1
Kyle McClellan,Robinzon Diaz,pitcher,1
Kyle McClellan,Ronny Cedeno,pitcher,2
Kyle McClellan,Ross Gload,pitcher,1
Kyle McClellan,Russell Martin,pitcher,6
Kyle McClellan,Ryan Braun,pitcher,2
Kyle McClellan,Ryan Theriot,pitcher,9
Kyle McClellan,Ryan Zimmerman,pitcher,6
Kyle McClellan,Steve Pearce,pitcher,1
Kyle McClellan,Tony Abreu,pitcher,6
Kyle McClellan,Tony Clark,pitcher,6
Kyle McClellan,Tony Gwynn,pitcher,1
Kyle McClellan,Travis Ishikawa,pitcher,1
Kyle McClellan,Trevor Crowe,pitcher,6
Kyle McClellan,Troy Tulowitzki,pitcher,8
Kyle McClellan,Willie Bloomquist,pitcher,1
Kyle McClellan,Willie Harris,pitcher,6
Kyle McClellan,Yunel Escobar,pitcher,2
Kyle Phillips,Chris Ray,batter,6
Kyle Phillips,Ian Snell,batter,3
Kyle Phillips,James Shields,batter,6
Kyle Phillips,Justin Verlander,batter,3
Kyle Phillips,Matt Albers,batter,6
LaTroy Hawkins,Aaron Miles,pitcher,7
LaTroy Hawkins,Adam Laroche,pitcher,1
LaTroy Hawkins,Adam Rosales,pitcher,1
LaTroy Hawkins,Adrian Gonzalez,pitcher,1
LaTroy Hawkins,Albert Pujols,pitcher,3
LaTroy Hawkins,Alex Gonzalez,pitcher,1
LaTroy Hawkins,Andres Blanco,pitcher,1
LaTroy Hawkins,Andrew Mccutchen,pitcher,2
LaTroy Hawkins,Andy Laroche,pitcher,7
LaTroy Hawkins,Angel Berroa,pitcher,2
LaTroy Hawkins,Angel Pagan,pitcher,7
LaTroy Hawkins,Aramis Ramirez,pitcher,1
LaTroy Hawkins,Augie Ojeda,pitcher,2
LaTroy Hawkins,Austin Kearns,pitcher,6
LaTroy Hawkins,Ben Francisco,pitcher,7
LaTroy Hawkins,Bill Hall,pitcher,1
LaTroy Hawkins,Brad Ausmus,pitcher,1
LaTroy Hawkins,Brad Hawpe,pitcher,7
LaTroy Hawkins,Brad Nelson,pitcher,6
LaTroy Hawkins,Brandon Allen,pitcher,6
LaTroy Hawkins,Brandon Inge,pitcher,1
LaTroy Hawkins,Brandon Jones,pitcher,1
LaTroy Hawkins,Brandon Phillips,pitcher,2
LaTroy Hawkins,Brayan Pena,pitcher,1
LaTroy Hawkins,Brendan Ryan,pitcher,1
LaTroy Hawkins,Brian Giles,pitcher,1
LaTroy Hawkins,Carlos Ruiz,pitcher,2
LaTroy Hawkins,Casey Blake,pitcher,2
LaTroy Hawkins,Casey Mcgehee,pitcher,6
LaTroy Hawkins,Chad Tracy,pitcher,1
LaTroy Hawkins,Chase Headley,pitcher,1
LaTroy Hawkins,Chase Utley,pitcher,1
LaTroy Hawkins,Chris Coghlan,pitcher,1
LaTroy Hawkins,Chris Davis,pitcher,1
LaTroy Hawkins,Chris Dickerson,pitcher,1
LaTroy Hawkins,Clint Barmes,pitcher,1
LaTroy Hawkins,Clint Sammons,pitcher,6
LaTroy Hawkins,Colby Rasmus,pitcher,8
LaTroy Hawkins,Corey Hart,pitcher,12
LaTroy Hawkins,Cory Sullivan,pitcher,1
LaTroy Hawkins,David Eckstein,pitcher,2
LaTroy Hawkins,David Murphy,pitcher,7
LaTroy Hawkins,Delwyn Young,pitcher,6
LaTroy Hawkins,Derrek Lee,pitcher,7
LaTroy Hawkins,Edwin Encarnacion,pitcher,1
LaTroy Hawkins,Eli Whiteside,pitcher,1
LaTroy Hawkins,Eric Bruntlett,pitcher,6
LaTroy Hawkins,Eric Hinske,pitcher,1
LaTroy Hawkins,Everth Cabrera,pitcher,1
LaTroy Hawkins,Frank Catalanotto,pitcher,1
LaTroy Hawkins,Freddy Sanchez,pitcher,2
LaTroy Hawkins,Gerardo Parra,pitcher,6
LaTroy Hawkins,Hank Blalock,pitcher,12
LaTroy Hawkins,Hanley Ramirez,pitcher,1
LaTroy Hawkins,Hernan Iribarren,pitcher,6
LaTroy Hawkins,Ian Kinsler,pitcher,2
LaTroy Hawkins,Ian Stewart,pitcher,2
LaTroy Hawkins,Jack Wilson,pitcher,2
LaTroy Hawkins,James Loney,pitcher,2
LaTroy Hawkins,Jason Bourgeois,pitcher,1
LaTroy Hawkins,Jason Kendall,pitcher,3
LaTroy Hawkins,Jason Larue,pitcher,2
LaTroy Hawkins,Jay Bruce,pitcher,7
LaTroy Hawkins,Jeff Francoeur,pitcher,6
LaTroy Hawkins,Jeff Salazar,pitcher,1
LaTroy Hawkins,Jody Gerut,pitcher,2
LaTroy Hawkins,Joe Mauer,pitcher,2
LaTroy Hawkins,John Baker,pitcher,1
LaTroy Hawkins,Jordan Schafer,pitcher,6
LaTroy Hawkins,Jorge Cantu,pitcher,2
LaTroy Hawkins,Jose Guillen,pitcher,2
LaTroy Hawkins,Josh Anderson,pitcher,2
LaTroy Hawkins,Josh Bard,pitcher,2
LaTroy Hawkins,Juan Pierre,pitcher,2
LaTroy Hawkins,Justin Morneau,pitcher,6
LaTroy Hawkins,Justin Upton,pitcher,2
LaTroy Hawkins,Kosuke Fukudome,pitcher,8
LaTroy Hawkins,Kyle Blanks,pitcher,1
LaTroy Hawkins,Lastings Milledge,pitcher,2
LaTroy Hawkins,Laynce Nix,pitcher,7
LaTroy Hawkins,Luis Castillo,pitcher,2
LaTroy Hawkins,Mark Loretta,pitcher,1
LaTroy Hawkins,Mark Teahen,pitcher,2
LaTroy Hawkins,Martin Prado,pitcher,1
LaTroy Hawkins,Matt Diaz,pitcher,12
LaTroy Hawkins,Matt Holliday,pitcher,2
LaTroy Hawkins,Matt Kemp,pitcher,2
LaTroy Hawkins,Micah Hoffpauir,pitcher,1
LaTroy Hawkins,Michael Cuddyer,pitcher,1
LaTroy Hawkins,Miguel Montero,pitcher,1
LaTroy Hawkins,Miguel Olivo,pitcher,6
LaTroy Hawkins,Mike Cameron,pitcher,7
LaTroy Hawkins,Mike Fontenot,pitcher,6
LaTroy Hawkins,Mike Jacobs,pitcher,7
LaTroy Hawkins,Milton Bradley,pitcher,1
LaTroy Hawkins,Nate Mclouth,pitcher,2
LaTroy Hawkins,Nate Schierholtz,pitcher,1
LaTroy Hawkins,Nelson Cruz,pitcher,2
LaTroy Hawkins,Nick Hundley,pitcher,1
LaTroy Hawkins,Nyjer Morgan,pitcher,2
LaTroy Hawkins,Orlando Hudson,pitcher,6
LaTroy Hawkins,Paul Bako,pitcher,6
LaTroy Hawkins,Prince Fielder,pitcher,1
LaTroy Hawkins,Rafael Furcal,pitcher,1
LaTroy Hawkins,Ramon Hernandez,pitcher,1
LaTroy Hawkins,Ramon Vazquez,pitcher,8
LaTroy Hawkins,Randy Winn,pitcher,1
LaTroy Hawkins,Raul Ibanez,pitcher,6
LaTroy Hawkins,Reed Johnson,pitcher,2
LaTroy Hawkins,Rick Ankiel,pitcher,6
LaTroy Hawkins,Rickie Weeks,pitcher,1
LaTroy Hawkins,Ronny Cedeno,pitcher,1
LaTroy Hawkins,Ross Gload,pitcher,1
LaTroy Hawkins,Ryan Doumit,pitcher,2
LaTroy Hawkins,Ryan Hanigan,pitcher,1
LaTroy Hawkins,Ryan Howard,pitcher,1
LaTroy Hawkins,Ryan Ludwick,pitcher,6
LaTroy Hawkins,Ryan Raburn,pitcher,1
LaTroy Hawkins,Ryan Spilborghs,pitcher,2
LaTroy Hawkins,Ryan Theriot,pitcher,1
LaTroy Hawkins,Scott Hairston,pitcher,6
LaTroy Hawkins,Scott Rolen,pitcher,1
LaTroy Hawkins,Seth Smith,pitcher,6
LaTroy Hawkins,Skip Schumaker,pitcher,2
LaTroy Hawkins,Stephen Drew,pitcher,12
LaTroy Hawkins,Todd Helton,pitcher,1
LaTroy Hawkins,Trent Oeltjen,pitcher,7
LaTroy Hawkins,Willy Taveras,pitcher,2
LaTroy Hawkins,Yadier Molina,pitcher,3
LaTroy Hawkins,Yorvit Torrealba,pitcher,6
Lance Berkman,Aaron Cook,batter,3
Lance Berkman,Aaron Harang,batter,20
Lance Berkman,Aaron Heilman,batter,5
Lance Berkman,Adam Wainwright,batter,2
Lance Berkman,Alfredo Figaro,batter,6
Lance Berkman,Billy Buckner,batter,14
Lance Berkman,Brad Thompson,batter,2
Lance Berkman,Braden Looper,batter,2
Lance Berkman,Brett Myers,batter,5
Lance Berkman,Brian Bannister,batter,27
Lance Berkman,Brian Stokes,batter,6
Lance Berkman,Bronson Arroyo,batter,15
Lance Berkman,Carlos Marmol,batter,4
Lance Berkman,Carlos Villanueva,batter,1
Lance Berkman,Carlos Zambrano,batter,5
Lance Berkman,Chad Qualls,batter,3
Lance Berkman,Charlie Morton,batter,32
Lance Berkman,Chris Carpenter,batter,3
Lance Berkman,Chris Leroux,batter,6
Lance Berkman,Chris Narveson,batter,12
Lance Berkman,Clay Zavada,batter,3
Lance Berkman,Clayton Kershaw,batter,3
Lance Berkman,Cliff Lee,batter,9
Lance Berkman,Cole Hamels,batter,9
Lance Berkman,Craig Stammen,batter,3
Lance Berkman,Dan Haren,batter,6
Lance Berkman,Dave Bush,batter,2
Lance Berkman,David Weathers,batter,2
Lance Berkman,Derek Holland,batter,12
Lance Berkman,Derek Lowe,batter,17
Lance Berkman,Edinson Volquez,batter,7
Lance Berkman,Eric O'Flaherty,batter,3
Lance Berkman,Evan Meek,batter,12
Lance Berkman,Frank Francisco,batter,3
Lance Berkman,Freddy Dolsi,batter,3
Lance Berkman,Garrett Mock,batter,2
Lance Berkman,Glendon Rusch,batter,6
Lance Berkman,Greg Burke,batter,3
Lance Berkman,Huston Street,batter,2
Lance Berkman,Ian Snell,batter,6
Lance Berkman,J.A. Happ,batter,12
Lance Berkman,Jair Jurrjens,batter,12
Lance Berkman,Jason Grilli,batter,2
Lance Berkman,Jason Hammel,batter,6
Lance Berkman,Jason Marquis,batter,8
Lance Berkman,Jeff Karstens,batter,9
Lance Berkman,Jeff Suppan,batter,7
Lance Berkman,Jo-Jo Reyes,batter,3
Lance Berkman,Joakim Soria,batter,3
Lance Berkman,Joe Blanton,batter,2
Lance Berkman,Joe Thatcher,batter,6
Lance Berkman,Joel Pineiro,batter,14
Lance Berkman,John Grabow,batter,2
Lance Berkman,John Lannan,batter,14
Lance Berkman,John Maine,batter,3
Lance Berkman,Johnny Cueto,batter,22
Lance Berkman,Jon Garland,batter,18
Lance Berkman,Jonathan Broxton,batter,2
Lance Berkman,Jordan Zimmermann,batter,4
Lance Berkman,Jorge Julio,batter,2
Lance Berkman,Jose Ascanio,batter,3
Lance Berkman,Josh Banks,batter,15
Lance Berkman,Josh Geer,batter,3
Lance Berkman,Josh Johnson,batter,9
Lance Berkman,Juan Gutierrez,batter,2
Lance Berkman,Julian Tavarez,batter,2
Lance Berkman,Justin Lehr,batter,2
Lance Berkman,Justin Miller,batter,3
Lance Berkman,Justin Verlander,batter,6
Lance Berkman,Kevin Correia,batter,10
Lance Berkman,Kevin Gregg,batter,15
Lance Berkman,Kevin Millwood,batter,4
Lance Berkman,Kevin Slowey,batter,4
Lance Berkman,Kyle Lohse,batter,23
Lance Berkman,Luis Ayala,batter,12
Lance Berkman,Matt Capps,batter,14
Lance Berkman,Matt Guerrier,batter,6
Lance Berkman,Matt Maloney,batter,3
Lance Berkman,Max Scherzer,batter,8
Lance Berkman,Micah Owings,batter,13
Lance Berkman,Michael Gonzalez,batter,6
Lance Berkman,Mike MacDougal,batter,12
Lance Berkman,Mitch Stetter,batter,3
Lance Berkman,Neal Cotts,batter,5
Lance Berkman,Nelson Figueroa,batter,3
Lance Berkman,Nick Masset,batter,5
Lance Berkman,Pat Misch,batter,3
Lance Berkman,Paul Maholm,batter,5
Lance Berkman,Pedro Martinez,batter,3
Lance Berkman,Pedro Viola,batter,12
Lance Berkman,Rafael Soriano,batter,6
Lance Berkman,Randy Flores,batter,3
Lance Berkman,Randy Wells,batter,5
Lance Berkman,Randy Wolf,batter,4
Lance Berkman,Renyel Pinto,batter,2
Lance Berkman,Rich Harden,batter,26
Lance Berkman,Ricky Nolasco,batter,18
Lance Berkman,Ronald Belisario,batter,12
Lance Berkman,Ross Ohlendorf,batter,14
Lance Berkman,Ryan Dempster,batter,6
Lance Berkman,Ryan Franklin,batter,2
Lance Berkman,Ryan Madson,batter,3
Lance Berkman,Ryan Sadowski,batter,5
Lance Berkman,Sean Burnett,batter,14
Lance Berkman,Sean Green,batter,2
Lance Berkman,Sean Marshall,batter,12
Lance Berkman,Sean West,batter,9
Lance Berkman,Steven Jackson,batter,3
Lance Berkman,Ted Lilly,batter,15
Lance Berkman,Tim Lincecum,batter,10
Lance Berkman,Tommy Hanson,batter,3
Lance Berkman,Tyler Clippard,batter,2
Lance Berkman,Ubaldo Jimenez,batter,9
Lance Berkman,Vicente Padilla,batter,2
Lance Berkman,Virgil Vasquez,batter,5
Lance Berkman,Walter Silva,batter,3
Lance Berkman,Yovani Gallardo,batter,14
Lance Berkman,Yusmeiro Petit,batter,6
Lance Berkman,Zach Miner,batter,3
Lance Broadway,Aaron Heilman,pitcher,1
Lance Broadway,Aaron Hill,pitcher,1
Lance Broadway,Adam Laroche,pitcher,2
Lance Broadway,Adam Lind,pitcher,1
Lance Broadway,Alex Rios,pitcher,1
Lance Broadway,Aramis Ramirez,pitcher,1
