pitch_type,pitcher_name,events,description,home_team,away_team,inning,stand,p_throws,home_score,away_score,batter_name
CU,"Pérez, Martín",field_out,hit_into_play,CWS,KC,2,R,L,0,0,MLBAM_521692
CU,"Martinez, Nick",double,hit_into_play,LAD,CIN,1,L,R,0,1,MLBAM_518692
SL,"Alcala, Jorge",single,hit_into_play,STL,PIT,8,R,R,3,8,MLBAM_643396
FF,"Ferguson, Tyler",field_out,hit_into_play,ATH,DET,7,R,R,5,5,MLBAM_650402
FF,"Keller, Mitch",single,hit_into_play,STL,PIT,1,L,R,0,5,MLBAM_676475
FF,"Ferguson, Caleb",double,hit_into_play,SEA,SD,6,R,L,6,5,MLBAM_657656
FF,"Luzardo, Jesús",field_out,hit_into_play,NYM,PHI,1,R,L,0,0,MLBAM_516782
SL,"Zeferjahn, Ryan",field_out,hit_into_play,TEX,LAA,8,R,R,7,0,MLBAM_683227
CU,"Harris, Hogan",force_out,hit_into_play,ATH,DET,6,R,L,5,5,MLBAM_672761
FF,"Gore, MacKenzie",double,hit_into_play,NYY,WSH,1,L,L,0,0,MLBAM_641355
SL,"Akin, Keegan",field_out,hit_into_play,BAL,BOS,7,L,L,0,2,MLBAM_807799
CU,"Long, Sam",field_out,hit_into_play,CWS,KC,8,R,L,4,2,MLBAM_672820
SL,"Banks, Tanner",field_out,hit_into_play,NYM,PHI,6,L,L,5,3,MLBAM_665742
CU,"Bednar, David",field_out,hit_into_play,NYY,WSH,9,L,R,5,1,MLBAM_695578
FC,"Pfaadt, Brandon",single,hit_into_play,MIL,AZ,1,L,R,0,0,MLBAM_592885
CH,"Suero, Wander",field_out,hit_into_play,MIA,ATL,9,L,R,2,11,MLBAM_669364
FF,"Nicolas, Kyle",field_out,hit_into_play,STL,PIT,8,R,R,3,8,MLBAM_650968
FF,"Kerkering, Orion",sac_fly,hit_into_play,NYM,PHI,5,L,R,4,2,MLBAM_607043
FF,"Misiorowski, Jacob",strikeout,swinging_strike,MIL,AZ,1,L,R,0,0,MLBAM_682998
SI,"Little, Brendon",hit_by_pitch,hit_by_pitch,TOR,MIN,8,L,L,4,3,MLBAM_670242
CU,"Kikuchi, Yusei",strikeout,foul_tip,TEX,LAA,1,R,L,0,0,MLBAM_677649
SL,"Boyd, Matthew",strikeout,called_strike,SF,CHC,1,R,L,0,0,MLBAM_642715
FF,"Melton, Troy",strikeout,swinging_strike,ATH,DET,6,L,R,5,5,MLBAM_701762
ST,"Bassitt, Chris",strikeout,swinging_strike,TOR,MIN,1,R,R,0,0,MLBAM_807712
SI,"Lorenzen, Michael",strikeout,swinging_strike,CWS,KC,1,R,R,0,0,MLBAM_678246
FF,"Wilson, Steven",strikeout,called_strike,CWS,KC,9,R,R,4,5,MLBAM_677951
FF,"Castillo, Luis",strikeout,swinging_strike,SEA,SD,1,R,R,0,0,MLBAM_592518
SI,"Hill, Tim",strikeout,swinging_strike,NYY,WSH,7,L,L,5,1,MLBAM_671277
FF,"Harris, Hogan",strikeout,called_strike,ATH,DET,6,R,L,5,5,MLBAM_679529
FF,"Lee, Dylan",strikeout,foul_tip,MIA,ATL,7,R,L,2,2,MLBAM_682663
SL,"Walker, Ryan",strikeout,swinging_strike,SF,CHC,9,L,R,5,2,MLBAM_650489
FF,"Maxwell, Zach",walk,ball,LAD,CIN,7,R,R,6,3,MLBAM_669257
FF,"Silseth, Chase",walk,ball,TEX,LAA,5,L,R,6,0,MLBAM_608369
ST,"Sterner, Justin",strikeout,swinging_strike,ATH,DET,4,R,R,5,4,MLBAM_595879
FF,"Miller, Mason",strikeout,swinging_strike,SEA,SD,7,L,R,6,7,MLBAM_663728
SI,"Vest, Will",sac_bunt,hit_into_play,ATH,DET,10,R,R,6,6,MLBAM_687515
FF,"Curtiss, John",field_out,hit_into_play,MIL,AZ,6,R,R,8,3,MLBAM_661388
SI,"Alvarado, José",single,hit_into_play,NYM,PHI,8,R,L,5,5,MLBAM_596019
FF,"Finnegan, Kyle",double,hit_into_play,ATH,DET,9,R,R,5,5,MLBAM_669127
CU,"Herget, Jimmy",field_out,hit_into_play,HOU,COL,7,R,R,1,6,MLBAM_621043
CH,"Alcantara, Sandy",single,hit_into_play,MIA,ATL,1,R,R,0,0,MLBAM_660670
SI,"Cease, Dylan",field_out,hit_into_play,SEA,SD,1,R,R,0,5,MLBAM_677594
ST,"Ober, Bailey",single,hit_into_play,TOR,MIN,1,R,R,1,0,MLBAM_666182
FF,"Duran, Jhoan",single,hit_into_play,NYM,PHI,9,L,R,5,5,MLBAM_607043
SL,"Okert, Steven",field_out,hit_into_play,HOU,COL,8,R,L,1,6,MLBAM_687597
CU,"Graceffo, Gordon",field_out,hit_into_play,STL,PIT,6,R,R,2,8,MLBAM_678894
SI,"Topa, Justin",field_out,hit_into_play,TOR,MIN,9,L,R,4,7,MLBAM_665926
SL,"Díaz, Edwin",strikeout,foul_tip,NYM,PHI,8,R,R,5,5,MLBAM_607208
FS,"Wilson, Justin",strikeout,called_strike,BAL,BOS,9,R,L,0,5,MLBAM_691723
SL,"Bachman, Sam",field_out,hit_into_play,TEX,LAA,6,R,R,6,0,MLBAM_680737
FC,"Suero, Wander",strikeout,called_strike,MIA,ATL,9,R,R,2,11,MLBAM_691594
SL,"Soto, Gregory",strikeout,swinging_strike,NYM,PHI,5,R,L,0,2,MLBAM_592663
SI,"Alcala, Jorge",strikeout,swinging_strike,STL,PIT,8,R,R,3,8,MLBAM_678894
FF,"Bednar, David",strikeout,called_strike,NYY,WSH,9,R,R,5,1,MLBAM_696285
FF,"Luzardo, Jesús",walk,ball,NYM,PHI,1,L,L,0,0,MLBAM_665742
CU,"Nicolas, Kyle",strikeout,swinging_strike,STL,PIT,7,R,R,3,8,MLBAM_691023
CU,"Saalfrank, Andrew",strikeout,foul_tip,MIL,AZ,8,R,L,8,8,MLBAM_655316
SI,"Rogers, Taylor",field_out,hit_into_play,SF,CHC,7,L,L,5,2,MLBAM_646240
ST,"Manaea, Sean",single,hit_into_play,NYM,PHI,1,L,L,0,0,MLBAM_547180
SL,"Bazardo, Eduard",field_out,hit_into_play,SEA,SD,7,R,R,6,7,MLBAM_593428
FF,"Clarke, Taylor",field_out,hit_into_play,CWS,KC,7,L,R,4,0,MLBAM_681460
FC,"Doval, Camilo",field_out,hit_into_play,NYY,WSH,8,R,R,5,1,MLBAM_686611
FF,"Smith, Cade",single,hit_into_play,CLE,TB,9,R,R,3,0,MLBAM_650490
SI,"Vargas, Carlos",grounded_into_double_play,hit_into_play,SEA,SD,8,R,R,6,7,MLBAM_665487
FF,"Mattson, Isaac",field_out,hit_into_play,STL,PIT,9,L,R,3,8,MLBAM_669357
CU,"Messick, Parker",field_out,hit_into_play,CLE,TB,1,R,L,0,0,MLBAM_650490
FF,"Scott, Tanner",single,hit_into_play,LAD,CIN,9,R,L,6,3,MLBAM_669720
KC,"Little, Brendon",field_out,hit_into_play,TOR,MIN,7,R,L,4,3,MLBAM_807712
FF,"Kelly, Michael",walk,blocked_ball,ATH,DET,8,L,R,5,5,MLBAM_672761
FF,"Giolito, Lucas",strikeout,swinging_strike,BAL,BOS,1,L,R,0,0,MLBAM_683002
SL,"Suter, Brent",single,hit_into_play,LAD,CIN,6,L,L,5,1,MLBAM_660271
FF,"Ferguson, Tyler",single,hit_into_play,ATH,DET,7,L,R,5,5,MLBAM_690993
SL,"Okert, Steven",strikeout,swinging_strike,HOU,COL,8,R,L,1,6,MLBAM_696100
SL,"Strahm, Matt",strikeout,swinging_strike,NYM,PHI,7,L,L,5,3,MLBAM_607043
SI,"Cease, Dylan",strikeout,called_strike,SEA,SD,1,L,R,0,5,MLBAM_663728
CH,"Gil, Luis",strikeout,swinging_strike,NYY,WSH,1,L,R,0,0,MLBAM_671277
SL,"Morejon, Adrian",strikeout,swinging_strike,SEA,SD,6,L,L,6,7,MLBAM_641487
FF,"Ort, Kaleb",walk,ball,HOU,COL,9,R,R,1,6,MLBAM_678662
ST,"Phillips, Connor",strikeout,swinging_strike_blocked,LAD,CIN,8,L,R,6,3,MLBAM_660271
FS,"Cruz, Fernando",single,hit_into_play,NYY,WSH,6,L,R,3,1,MLBAM_690987
FC,"Corbin, Patrick",field_out,hit_into_play,TEX,LAA,1,R,L,0,0,MLBAM_621493
FF,"Kinley, Tyler",force_out,hit_into_play,MIA,ATL,8,R,R,2,2,MLBAM_676572
SL,"Bazardo, Eduard",single,hit_into_play,SEA,SD,7,L,R,6,7,MLBAM_656811
CH,"Estévez, Carlos",field_out,hit_into_play,CWS,KC,9,L,R,4,5,MLBAM_643217
SI,"Pérez, Martín",field_out,hit_into_play,CWS,KC,1,L,L,0,0,MLBAM_686469
SL,"Hoffman, Jeff",field_out,hit_into_play,TOR,MIN,9,R,R,4,4,MLBAM_680777
FS,"Myers, Tobias",double,hit_into_play,MIL,AZ,6,L,R,6,3,MLBAM_656976
CU,"Phillips, Tyler",field_out,hit_into_play,MIA,ATL,8,L,R,2,2,MLBAM_671739
FF,"Pilkington, Konnor",field_out,hit_into_play,NYY,WSH,8,R,L,5,1,MLBAM_502671
CH,"Gore, MacKenzie",field_out,hit_into_play,NYY,WSH,1,R,L,0,0,MLBAM_592450
FF,"Sands, Cole",single,hit_into_play,TOR,MIN,6,R,R,4,2,MLBAM_676391
SL,"Adam, Jason",field_out,hit_into_play,SEA,SD,5,L,R,3,5,MLBAM_647304
FS,"Estrada, Jeremiah",field_out,hit_into_play,SEA,SD,8,L,R,6,7,MLBAM_641487
KC,"Baz, Shane",single,hit_into_play,CLE,TB,1,L,R,0,0,MLBAM_700932
SL,"Leasure, Jordan",single,hit_into_play,CWS,KC,8,R,R,4,0,MLBAM_663697
ST,"Manaea, Sean",field_out,hit_into_play,NYM,PHI,1,L,L,0,0,MLBAM_656941
SL,"Gordon, Tanner",single,hit_into_play,HOU,COL,1,R,R,0,0,MLBAM_621043
SI,"Waldrep, Hurston",field_out,hit_into_play,MIA,ATL,1,R,R,1,1,MLBAM_682663
FF,"Pfaadt, Brandon",double,hit_into_play,MIL,AZ,1,R,R,0,0,MLBAM_661388
SL,"Verlander, Justin",single,hit_into_play,SF,CHC,1,R,R,0,0,MLBAM_673548
CH,"Funderburk, Kody",field_out,hit_into_play,TOR,MIN,7,R,L,4,3,MLBAM_666182
CH,"Woodford, Jake",strikeout,called_strike,MIL,AZ,4,L,R,6,3,MLBAM_668930
FC,"Pérez, Martín",field_out,hit_into_play,CWS,KC,1,R,L,0,0,MLBAM_677951
FF,"Kershaw, Clayton",strikeout,swinging_strike,LAD,CIN,1,R,L,0,0,MLBAM_682622
SI,"Martinez, Nick",walk,ball,LAD,CIN,1,R,R,0,1,MLBAM_605141
CU,"Alcantara, Sandy",strikeout,called_strike,MIA,ATL,1,L,R,0,0,MLBAM_621566
FC,"Brown, Hunter",strikeout,swinging_strike,HOU,COL,1,R,R,0,0,MLBAM_696100
FF,"Fernandez, Ryan",strikeout,called_strike,STL,PIT,9,L,R,3,8,MLBAM_668804
FF,"Lucchesi, Joey",strikeout,called_strike,SF,CHC,7,L,L,5,2,MLBAM_663656
SI,"Rogers, Taylor",single,hit_into_play,SF,CHC,7,R,L,5,2,MLBAM_671218
FF,"Ober, Bailey",sac_fly,hit_into_play,TOR,MIN,1,R,R,0,0,MLBAM_665489
ST,"Keller, Mitch",single,hit_into_play,STL,PIT,1,R,R,0,5,MLBAM_671056
FF,"Duran, Jhoan",single,hit_into_play,NYM,PHI,9,L,R,5,5,MLBAM_683146
SL,"Bido, Osvaldo",single,hit_into_play,ATH,DET,1,L,R,0,0,MLBAM_681481
SI,"Vargas, Carlos",single,hit_into_play,SEA,SD,8,R,R,6,7,MLBAM_666023
FF,"Casparius, Ben",home_run,hit_into_play,LAD,CIN,7,R,R,6,1,MLBAM_669720
SL,"Montgomery, Mason",field_out,hit_into_play,CLE,TB,8,L,L,3,0,MLBAM_692216
FF,"Sterner, Justin",field_out,hit_into_play,ATH,DET,4,L,R,5,4,MLBAM_656716
SL,"Gaddis, Hunter",field_out,hit_into_play,CLE,TB,8,R,R,3,0,MLBAM_663743
FC,"Baz, Shane",field_out,hit_into_play,CLE,TB,1,L,R,0,0,MLBAM_608070
SL,"Hiraldo, Yaramil",fielders_choice,hit_into_play,BAL,BOS,8,R,R,0,2,MLBAM_665966
SI,"Melton, Troy",field_out,hit_into_play,ATH,DET,6,R,R,5,5,MLBAM_680869
CU,"Taylor, Grant",single,hit_into_play,CWS,KC,9,L,R,4,2,MLBAM_686469
FF,"Schreiber, John",strikeout,swinging_strike,CWS,KC,6,R,R,3,0,MLBAM_572191
SI,"Treinen, Blake",single,hit_into_play,LAD,CIN,8,R,R,6,3,MLBAM_682622
FF,"Misiorowski, Jacob",field_out,hit_into_play,MIL,AZ,1,L,R,0,0,MLBAM_606466
CH,"Messick, Parker",field_out,hit_into_play,CLE,TB,1,R,L,0,0,MLBAM_691406
ST,"Kerkering, Orion",single,hit_into_play,NYM,PHI,5,R,R,3,2,MLBAM_668901
FF,"Varland, Louis",walk,blocked_ball,TOR,MIN,7,R,R,4,2,MLBAM_668885
SL,"Ribalta, Orlando",home_run,hit_into_play,NYY,WSH,6,R,R,3,1,MLBAM_519317
FF,"Tonkin, Michael",truncated_pa,ball,TOR,MIN,8,R,R,4,3,MLBAM_664034
FF,"Suarez, Robert",field_out,hit_into_play,SEA,SD,9,L,R,6,7,MLBAM_663728
CU,"Herget, Jimmy",walk,ball,HOU,COL,7,R,R,1,6,MLBAM_665161
SL,"Wilson, Justin",single,hit_into_play,BAL,BOS,9,L,L,0,5,MLBAM_694212
FS,"Finnegan, Kyle",strikeout,swinging_strike,ATH,DET,9,L,R,5,5,MLBAM_701762
FC,"Alvarado, José",strikeout,swinging_strike,NYM,PHI,8,R,L,5,5,MLBAM_620443
SL,"Díaz, Edwin",strikeout,swinging_strike_blocked,NYM,PHI,8,L,R,5,5,MLBAM_669016
FF,"Pomeranz, Drew",field_out,hit_into_play,SF,CHC,6,R,L,5,2,MLBAM_672275
FF,"Banks, Tanner",hit_by_pitch,hit_by_pitch,NYM,PHI,6,R,L,5,3,MLBAM_596019
SL,"Pilkington, Konnor",strikeout,swinging_strike_blocked,NYY,WSH,8,L,L,5,1,MLBAM_669224
FF,"Vest, Will",walk,ball,ATH,DET,10,R,R,6,6,MLBAM_805779
CU,"Gibson, Cade",strikeout,swinging_strike,MIA,ATL,8,R,L,2,2,MLBAM_595777
FF,"Miller, Shelby",single,hit_into_play,MIL,AZ,9,L,R,8,8,MLBAM_682998
SL,"Kinley, Tyler",single,hit_into_play,MIA,ATL,8,R,R,2,2,MLBAM_681715
FF,"Ober, Bailey",double,hit_into_play,TOR,MIN,1,L,R,0,0,MLBAM_664770
SL,"Alvarado, Elvis",field_out,hit_into_play,ATH,DET,9,R,R,5,5,MLBAM_650402
SL,"Long, Sam",single,hit_into_play,CWS,KC,8,L,L,4,2,MLBAM_691019
SI,"Hill, Tim",single,hit_into_play,NYY,WSH,7,L,L,5,1,MLBAM_682928
CH,"Funderburk, Kody",field_out,hit_into_play,TOR,MIN,7,R,L,4,3,MLBAM_665489
SL,"Montgomery, Mason",force_out,hit_into_play,CLE,TB,8,L,L,3,0,MLBAM_680757
FF,"Peralta, Luis",field_out,hit_into_play,HOU,COL,8,L,L,1,6,MLBAM_670541
FF,"Zuber, Tyler",field_out,hit_into_play,MIA,ATL,9,L,R,2,2,MLBAM_645277
FF,"Mejia, Juan",force_out,hit_into_play,HOU,COL,9,L,R,1,6,MLBAM_689200
SL,"Bachman, Sam",field_out,hit_into_play,TEX,LAA,6,L,R,6,0,MLBAM_641680
SI,"Cano, Yennier",field_out,hit_into_play,BAL,BOS,9,R,R,0,5,MLBAM_665966
SI,"Castillo, Luis",field_out,hit_into_play,SEA,SD,1,L,R,0,0,MLBAM_650333
KC,"Little, Brendon",sac_fly_double_play,hit_into_play,TOR,MIN,7,R,L,4,2,MLBAM_686797
FF,"Coulombe, Danny",single,hit_into_play,TEX,LAA,9,R,L,7,1,MLBAM_545361
SI,"Morton, Charlie",strikeout,swinging_strike,ATH,DET,1,R,R,0,0,MLBAM_667670
SL,"Buttó, José",strikeout,swinging_strike,SF,CHC,8,L,R,5,2,MLBAM_664023
SL,"Kikuchi, Yusei",walk,ball,TEX,LAA,1,R,L,0,0,MLBAM_694671
SL,"Doval, Camilo",strikeout,called_strike,NYY,WSH,8,R,R,5,1,MLBAM_656180
SL,"Rogers, Tyler",strikeout,swinging_strike,NYM,PHI,7,R,R,5,3,MLBAM_592663
CH,"Hiraldo, Yaramil",sac_bunt,hit_into_play,BAL,BOS,8,L,R,0,2,MLBAM_666152
SL,"Myers, Tobias",strikeout,swinging_strike,MIL,AZ,6,R,R,6,3,MLBAM_666971
FF,"Baz, Shane",walk,ball,CLE,TB,1,L,R,0,0,MLBAM_692216
FS,"Silseth, Chase",strikeout,called_strike,TEX,LAA,5,R,R,6,0,MLBAM_677649
FF,"Suter, Brent",double,hit_into_play,LAD,CIN,6,R,L,3,1,MLBAM_500743
FS,"Cruz, Fernando",strikeout,swinging_strike,NYY,WSH,6,R,R,3,1,MLBAM_691781
SI,"Corbin, Patrick",field_out,hit_into_play,TEX,LAA,1,R,L,0,0,MLBAM_545361
SI,"Bassitt, Chris",single,hit_into_play,TOR,MIN,1,L,R,0,0,MLBAM_686797
SI,"Treinen, Blake",field_out,hit_into_play,LAD,CIN,8,R,R,6,3,MLBAM_668715
FF,"Giolito, Lucas",field_out,hit_into_play,BAL,BOS,1,R,R,0,0,MLBAM_669236
FF,"Ferguson, Tyler",single,hit_into_play,ATH,DET,7,R,R,5,5,MLBAM_668670
ST,"Alexander, Tyler",single,hit_into_play,CWS,KC,9,L,L,4,4,MLBAM_664728
SI,"Brazobán, Huascar",single,hit_into_play,NYM,PHI,6,R,R,5,2,MLBAM_664761
SI,"Ferguson, Caleb",double,hit_into_play,SEA,SD,6,L,L,6,5,MLBAM_657757
SL,"Boyd, Matthew",grounded_into_double_play,hit_into_play,SF,CHC,1,L,L,0,0,MLBAM_646240
SI,"Koenig, Jared",field_out,hit_into_play,MIL,AZ,7,R,L,8,6,MLBAM_666971
FF,"Harris, Hogan",single,hit_into_play,ATH,DET,6,L,L,5,5,MLBAM_682985
SI,"Morillo, Juan",single,hit_into_play,MIL,AZ,9,R,R,8,8,MLBAM_661388
SI,"Vargas, Carlos",single,hit_into_play,SEA,SD,8,L,R,6,7,MLBAM_630105
SI,"Walker, Ryan",single,hit_into_play,SF,CHC,9,R,R,5,2,MLBAM_621020
FF,"Leasure, Jordan",field_out,hit_into_play,CWS,KC,8,L,R,4,0,MLBAM_573262
SI,"Soto, Gregory",single,hit_into_play,NYM,PHI,5,L,L,0,0,MLBAM_547180
FF,"Wicks, Jordan",field_out,hit_into_play,SF,CHC,8,R,L,5,2,MLBAM_656305
ST,"Jax, Griffin",strikeout,swinging_strike_blocked,CLE,TB,7,L,R,3,0,MLBAM_666310
FF,"Estrada, Jeremiah",strikeout,swinging_strike,SEA,SD,8,L,R,6,7,MLBAM_686527
FF,"Giolito, Lucas",strikeout,called_strike,BAL,BOS,1,L,R,0,0,MLBAM_702616
SL,"Gaddis, Hunter",strikeout,swinging_strike,CLE,TB,8,R,R,3,0,MLBAM_700246
SL,"Rodríguez, Yariel",strikeout,swinging_strike,TOR,MIN,9,L,R,4,7,MLBAM_681546
CH,"Verlander, Justin",strikeout,swinging_strike,SF,CHC,1,L,R,0,0,MLBAM_663656
ST,"Rogers, Taylor",strikeout,swinging_strike,SF,CHC,7,L,L,5,2,MLBAM_687551
FC,"Bassitt, Chris",walk,ball,TOR,MIN,1,L,R,0,0,MLBAM_663616
SI,"Alcala, Jorge",strikeout,foul_tip,STL,PIT,8,R,R,3,8,MLBAM_680779
SL,"Helsley, Ryan",strikeout,swinging_strike,NYM,PHI,8,R,R,5,3,MLBAM_664761
SL,"Clarke, Taylor",strikeout,foul_tip,CWS,KC,7,R,R,4,0,MLBAM_678554
FF,"Sands, Cole",walk,ball,TOR,MIN,6,R,R,4,2,MLBAM_672386
SI,"Soto, Gregory",walk,ball,NYM,PHI,5,L,L,0,0,MLBAM_656941
SL,"Taylor, Grant",strikeout,swinging_strike,CWS,KC,8,R,R,4,2,MLBAM_677951
SL,"Beeter, Clayton",strikeout,swinging_strike,NYY,WSH,7,R,R,5,1,MLBAM_592450
SL,"Miller, Mason",strikeout,swinging_strike,SEA,SD,7,R,R,6,7,MLBAM_668227
SL,"Wilson, Justin",single,hit_into_play,BAL,BOS,9,L,L,0,5,MLBAM_681297
SI,"Lorenzen, Michael",field_out,hit_into_play,CWS,KC,1,L,R,0,0,MLBAM_643565
FF,"Tonkin, Michael",single,hit_into_play,TOR,MIN,8,R,R,4,3,MLBAM_676391
SI,"Speier, Gabe",field_out,hit_into_play,SEA,SD,6,L,L,6,7,MLBAM_650333
FF,"Suarez, Robert",field_out,hit_into_play,SEA,SD,9,R,R,6,7,MLBAM_668227
SL,"Lee, Dylan",field_out,hit_into_play,MIA,ATL,7,L,L,1,2,MLBAM_805300
FF,"Pallante, Andre",double,hit_into_play,STL,PIT,1,L,R,0,0,MLBAM_668804
SI,"Melton, Troy",single,hit_into_play,ATH,DET,6,R,R,5,5,MLBAM_687231
SL,"Akin, Keegan",field_out,hit_into_play,BAL,BOS,7,L,L,0,2,MLBAM_663993
SL,"Bido, Osvaldo",field_out,hit_into_play,ATH,DET,1,R,R,0,0,MLBAM_650402
SI,"Backhus, Kyle",sac_fly,hit_into_play,MIL,AZ,9,R,L,8,8,MLBAM_686555
SI,"Simpson, Josh",single,hit_into_play,MIA,ATL,9,R,L,2,5,MLBAM_595777
SI,"Bazardo, Eduard",field_out,hit_into_play,SEA,SD,7,R,R,6,7,MLBAM_592518
FC,"Henriquez, Edgardo",field_out,hit_into_play,LAD,CIN,6,L,R,2,1,MLBAM_682829
SI,"Hill, Tim",field_out,hit_into_play,NYY,WSH,6,L,L,3,1,MLBAM_695578
FC,"Maxwell, Zach",field_out,hit_into_play,LAD,CIN,6,L,R,6,1,MLBAM_518692
FF,"Domínguez, Seranthony",strikeout,swinging_strike,TOR,MIN,8,R,R,4,3,MLBAM_668904
FF,"Graceffo, Gordon",strikeout,swinging_strike,STL,PIT,6,R,R,2,8,MLBAM_680779
ST,"Wilson, Steven",field_out,hit_into_play,CWS,KC,9,R,R,4,5,MLBAM_672580
FF,"Wicks, Jordan",field_out,hit_into_play,SF,CHC,8,R,L,5,2,MLBAM_527038
FC,"Curtiss, John",home_run,hit_into_play,MIL,AZ,6,L,R,6,3,MLBAM_668930
FC,"Pérez, Martín",field_out,hit_into_play,CWS,KC,1,R,L,0,0,MLBAM_672580
FC,"Dodd, Dylan",field_out,hit_into_play,MIA,ATL,6,R,L,1,2,MLBAM_656537
FS,"Waldrep, Hurston",single,hit_into_play,MIA,ATL,1,L,R,0,1,MLBAM_805300
SL,"Bradish, Kyle",strikeout,swinging_strike,BAL,BOS,1,R,R,0,0,MLBAM_608324
FC,"Coulombe, Danny",home_run,hit_into_play,TEX,LAA,9,R,L,7,0,MLBAM_687263
CH,"Estévez, Carlos",strikeout,swinging_strike,CWS,KC,9,L,R,4,5,MLBAM_700337
FF,"Strahm, Matt",strikeout,swinging_strike,NYM,PHI,7,R,L,5,3,MLBAM_668901
ST,"Topa, Justin",strikeout,swinging_strike,TOR,MIN,9,R,R,4,7,MLBAM_664034
FF,"Manaea, Sean",strikeout,swinging_strike,NYM,PHI,1,R,L,0,0,MLBAM_607208
FF,"Lucchesi, Joey",strikeout,swinging_strike,SF,CHC,7,R,L,5,2,MLBAM_457759
FF,"Montgomery, Mason",walk,ball,CLE,TB,8,R,L,3,0,MLBAM_682657
FS,"Bednar, David",strikeout,swinging_strike,NYY,WSH,9,L,R,5,1,MLBAM_690987
ST,"Ort, Kaleb",strikeout,swinging_strike,HOU,COL,9,R,R,1,6,MLBAM_686668
FF,"Alvarado, Elvis",strikeout,swinging_strike,ATH,DET,9,L,R,5,5,MLBAM_690993
FF,"Mejia, Juan",walk,ball,HOU,COL,9,R,R,1,6,MLBAM_643289
FF,"Misiorowski, Jacob",strikeout,swinging_strike,MIL,AZ,1,L,R,0,0,MLBAM_672695
SL,"Kershaw, Clayton",double,hit_into_play,LAD,CIN,1,R,L,0,0,MLBAM_668715
FF,"Pomeranz, Drew",field_out,hit_into_play,SF,CHC,6,R,L,5,2,MLBAM_682641
ST,"Kelly, Michael",field_out,hit_into_play,ATH,DET,8,R,R,5,5,MLBAM_679529
CU,"Kinley, Tyler",field_out,hit_into_play,MIA,ATL,8,L,R,2,2,MLBAM_689414
CH,"Suter, Brent",single,hit_into_play,LAD,CIN,6,R,L,3,1,MLBAM_571771
FF,"Gil, Luis",single,hit_into_play,NYY,WSH,1,L,R,0,0,MLBAM_682928
SI,"Little, Brendon",single,hit_into_play,TOR,MIN,7,R,L,4,2,MLBAM_680777
CH,"Keller, Mitch",field_out,hit_into_play,STL,PIT,1,L,R,0,5,MLBAM_663457
SI,"Vargas, Carlos",field_out,hit_into_play,SEA,SD,8,R,R,6,7,MLBAM_657656
SI,"Walker, Ryan",field_out,hit_into_play,SF,CHC,9,R,R,5,2,MLBAM_663538
SL,"Simpson, Josh",single,hit_into_play,MIA,ATL,9,L,L,2,3,MLBAM_686948
FF,"Henriquez, Edgardo",double_play,hit_into_play,LAD,CIN,6,R,R,2,1,MLBAM_682622
SI,"Saalfrank, Andrew",field_out,hit_into_play,MIL,AZ,8,R,L,8,8,MLBAM_663368
FF,"Brown, Hunter",field_out,hit_into_play,HOU,COL,1,L,R,0,0,MLBAM_666160
FS,"Smith, Cade",field_out,hit_into_play,CLE,TB,9,R,R,3,0,MLBAM_691406
FF,"Schreiber, John",field_out,hit_into_play,CWS,KC,6,L,R,3,0,MLBAM_695657
FF,"Gore, MacKenzie",field_out,hit_into_play,NYY,WSH,1,R,L,0,0,MLBAM_502671
SI,"Varland, Louis",single,hit_into_play,TOR,MIN,7,L,R,4,2,MLBAM_681508
FA,"Sanoja, Javier",field_out,hit_into_play,MIA,ATL,9,R,R,2,11,MLBAM_805373
FF,"Wicks, Jordan",field_out,hit_into_play,SF,CHC,8,R,L,5,2,MLBAM_669477
CU,"Nicolas, Kyle",field_out,hit_into_play,STL,PIT,7,R,R,3,8,MLBAM_695336
FF,"Phillips, Connor",field_out,hit_into_play,LAD,CIN,8,R,R,6,3,MLBAM_500743
ST,"Funderburk, Kody",field_out,hit_into_play,TOR,MIN,7,L,L,4,3,MLBAM_664770
SL,"Morejon, Adrian",strikeout,foul_tip,SEA,SD,6,L,L,6,7,MLBAM_686527
CU,"Harris, Hogan",strikeout,swinging_strike,ATH,DET,5,L,L,5,5,MLBAM_681481
FF,"Mattson, Isaac",strikeout,foul_tip,STL,PIT,9,R,R,3,8,MLBAM_575929
CU,"Martinez, Nick",strikeout,swinging_strike_blocked,LAD,CIN,1,L,R,0,1,MLBAM_660271
FF,"Alcantara, Sandy",walk,ball,MIA,ATL,1,L,R,0,0,MLBAM_595777
FF,"Woodford, Jake",strikeout,swinging_strike,MIL,AZ,3,R,R,6,0,MLBAM_655316
FC,"Maton, Phil",strikeout,called_strike,TEX,LAA,9,R,R,7,3,MLBAM_518595
SL,"Bido, Osvaldo",strikeout,swinging_strike,ATH,DET,1,L,R,0,0,MLBAM_690993
SL,"Núñez, Eduarniel",strikeout,swinging_strike,ATH,DET,10,R,R,5,6,MLBAM_595879
SI,"Phillips, Tyler",single,hit_into_play,MIA,ATL,8,R,R,2,2,MLBAM_660670
FF,"Maxwell, Zach",walk,ball,LAD,CIN,6,R,R,6,1,MLBAM_605141
FC,"Brown, Hunter",strikeout,foul_tip,HOU,COL,1,R,R,0,0,MLBAM_671289
